venda_id,data,vendedor_id,vendedor_nome,produto_id,produto_nome,categoria,preco_unit,qtd,desconto,canal,cidade,estado,comentarios
857,02-05-2025,3.0,Carlos Pereira,106,Headset Gamer H1,Eletrônicos,450.0,9.0,0.21,loja_fisica,Curitiba,PR,Tenetur dolor dolor doloremque facere distinctio incidunt architecto nemo quis.
858,17-05-2025,4.0,Ana Oliveira,103,Tênis Corrida,Calçados,350.0,5.0,,loja_fisica,Salvador,BA,Nostrum laboriosam quibusdam nobis optio odit necessitatibus iure nam placeat explicabo quae cum reiciendis quia.
859,12-05-2025,,,103,Tênis Corrida,Calçados,350.0,8.0,,ecommerce,Cavalcanti,SE,Quod nulla laboriosam officiis animi consectetur quas odit commodi fuga voluptatibus ut corrupti.
860,08-06-2025,5.0,Fernando Costa,109,Liquidificador X,Eletrodomésticos,300.0,5.0,0.18,loja_fisica,Belo Horizonte,MG,Maxime amet sint illum corrupti architecto accusantium saepe rem.
861,19-04-2025,,,108,Tablet T10,Eletrônicos,1500.0,8.0,0.1,ecommerce,Sá Grande,SP,Nihil velit cumque odio quae hic ea architecto consequuntur ut molestiae culpa quaerat.
862,26-02-2025,,,108,Tablet T10,Eletrônicos,1500.0,1.0,0.13,ecommerce,Moreira,MA,
863,11-03-2025,3.0,Carlos Pereira,106,Headset Gamer H1,Eletrônicos,450.0,3.0,0.01,loja_fisica,Curitiba,PR,
864,21-01-2025,,,104,Camisa Polo,Vestuário,120.0,8.0,0.15,ecommerce,Montenegro do Sul,PA,
865,27-01-2025,1.0,João Silva,102,Cafeteira 20L,Eletrodomésticos,600.0,10.0,0.23,loja_fisica,São Paulo,SP,Harum eveniet est cum facilis ratione accusantium cupiditate aliquid vel earum distinctio animi.
866,13-04-2025,2.0,Maria Souza,107,Jaqueta Esportiva,Vestuário,250.0,3.0,0.16,loja_fisica,Rio de Janeiro,RJ,Sed magni minima recusandae reiciendis harum ipsam provident illo voluptatem.
867,20-11-2024,,,102,Cafeteira 20L,Eletrodomésticos,600.0,5.0,0.12,ecommerce,Ribeiro,PE,
868,24-05-2025,,,106,Headset Gamer H1,Eletrônicos,450.0,8.0,0.08,ecommerce,Albuquerque,RO,
869,28-08-2024,4.0,Ana Oliveira,102,Cafeteira 20L,Eletrodomésticos,600.0,8.0,0.05,loja_fisica,Salvador,BA,
870,22-03-2025,,João Silva,101,Notebook X1,Eletrônicos,3500.0,4.0,0.15,loja_fisica,São Paulo,SP,
871,21-07-2025,2.0,Maria Souza,104,Camisa Polo,Vestuário,120.0,2.0,0.06,loja_fisica,Rio de Janeiro,RJ,Ipsam eius nesciunt harum repellat illum laudantium iusto maiores placeat inventore illum magnam at deleniti est officia incidunt alias quidem architecto porro eum aperiam.
872,12-09-2024,3.0,Carlos Pereira,109,Liquidificador X,Eletrodomésticos,300.0,5.0,0.29,loja_fisica,Curitiba,PR,
873,23-02-2025,,,106,Headset Gamer H1,Eletrônicos,450.0,3.0,0.06,ecommerce,Lopes das Pedras,CE,
874,09-07-2025,,,102,Cafeteira 20L,Eletrodomésticos,600.0,7.0,0.04,ecommerce,Silveira,AP,
875,30-06-2025,2.0,Maria Souza,102,Cafeteira 20L,Eletrodomésticos,600.0,1.0,0.24,loja_fisica,Rio de Janeiro,RJ,
876,04-08-2024,,,106,Headset Gamer H1,Eletrônicos,450.0,7.0,0.14,ecommerce,Sá dos Dourados,ES,
877,01-07-2025,4.0,Ana Oliveira,106,Headset Gamer H1,Eletrônicos,450.0,5.0,,loja_fisica,Salvador,BA,
878,08-11-2024,4.0,Ana Oliveira,103,Tênis Corrida,Calçados,350.0,8.0,0.18,loja_fisica,Salvador,BA,
879,14-09-2024,,,102,Cafeteira 20L,Eletrodomésticos,600.0,7.0,0.05,ecommerce,Barros,ES,
880,02-06-2025,3.0,Carlos Pereira,105,Smartphone A9,Eletrônicos,2800.0,3.0,0.1,loja_fisica,Curitiba,PR,
881,30-10-2024,2.0,Maria Souza,108,Tablet T10,Eletrônicos,1500.0,1.0,,loja_fisica,Rio de Janeiro,RJ,
882,12-07-2025,3.0,Carlos Pereira,108,Tablet T10,Eletrônicos,1500.0,10.0,,loja_fisica,Curitiba,PR,
883,02-03-2025,1.0,João Silva,106,Headset Gamer H1,Eletrônicos,450.0,2.0,0.12,loja_fisica,São Paulo,SP,
884,15-04-2025,3.0,Carlos Pereira,105,Smartphone A9,Eletrônicos,2800.0,10.0,0.1,loja_fisica,Curitiba,PR,Aliquid officiis itaque rem distinctio enim quae numquam laudantium sunt necessitatibus alias odio cupiditate.
885,25-10-2024,1.0,João Silva,104,Camisa Polo,Vestuário,120.0,3.0,0.08,loja_fisica,São Paulo,SP,
886,06-04-2025,1.0,João Silva,108,Tablet T10,Eletrônicos,1500.0,7.0,0.01,loja_fisica,São Paulo,SP,Explicabo voluptatum repellat nisi magni quasi impedit aut iste corporis sit ratione maxime quibusdam nemo nostrum possimus veritatis incidunt minima.
887,24-12-2024,4.0,Ana Oliveira,101,Notebook X1,Eletrônicos,3500.0,4.0,0.01,loja_fisica,Salvador,BA,Autem quod incidunt dicta repellat sed tempora facere facilis assumenda omnis commodi cum fugit.
888,01-04-2025,1.0,João Silva,109,Liquidificador X,Eletrodomésticos,300.0,8.0,0.11,loja_fisica,São Paulo,SP,
889,17-09-2024,5.0,Fernando Costa,108,Tablet T10,Eletrônicos,,8.0,0.11,loja_fisica,Belo Horizonte,MG,
890,09-01-2025,3.0,Carlos Pereira,107,Jaqueta Esportiva,Vestuário,,4.0,0.03,loja_fisica,Curitiba,PR,
891,06-12-2024,2.0,Maria Souza,104,Camisa Polo,Vestuário,120.0,2.0,0.15,loja_fisica,Rio de Janeiro,RJ,
892,08-02-2025,5.0,Fernando Costa,108,Tablet T10,Eletrônicos,1500.0,4.0,0.2,loja_fisica,Belo Horizonte,MG,Unde consequuntur iste necessitatibus quis dolor deserunt provident quaerat sequi aliquid placeat quo recusandae quo eveniet.
893,28-12-2024,4.0,Ana Oliveira,102,Cafeteira 20L,Eletrodomésticos,600.0,9.0,,loja_fisica,Salvador,BA,Esse officiis aliquid vero temporibus consectetur cupiditate facere maxime voluptatum delectus adipisci.
894,01-07-2025,4.0,Ana Oliveira,110,Fone Bluetooth B1,Eletrônicos,200.0,10.0,0.28,loja_fisica,Salvador,BA,Quia architecto possimus maxime dicta quo ratione harum quas voluptatum id veniam cumque eaque pariatur porro pariatur ullam laudantium.
895,11-08-2024,,,110,Fone Bluetooth B1,Eletrônicos,200.0,4.0,0.14,ecommerce,Borges,CE,
896,28-05-2025,5.0,Fernando Costa,105,Smartphone A9,Eletrônicos,2800.0,1.0,0.13,loja_fisica,Belo Horizonte,MG,Atque tempore vitae recusandae maiores ullam iusto id ex iure eos vitae nemo maiores.
897,28-07-2024,,,110,Fone Bluetooth B1,Eletrônicos,200.0,2.0,0.08,ecommerce,Abreu da Prata,MT,
898,17-02-2025,,,108,Tablet T10,Eletrônicos,1500.0,2.0,,ecommerce,Aragão Alegre,DF,
899,21-11-2024,3.0,Carlos Pereira,108,Tablet T10,Eletrônicos,1500.0,6.0,0.26,loja_fisica,Curitiba,PR,Quidem dolorum quis impedit quisquam quae praesentium laudantium sint esse dignissimos assumenda provident.
900,10-01-2025,1.0,João Silva,101,Notebook X1,Eletrônicos,3500.0,5.0,0.05,loja_fisica,São Paulo,SP,
901,03-01-2025,,,109,Liquidificador X,Eletrodomésticos,300.0,2.0,0.05,ecommerce,Siqueira,AC,
902,27-08-2024,1.0,João Silva,102,Cafeteira 20L,Eletrodomésticos,600.0,3.0,0.17,loja_fisica,São Paulo,SP,
903,01-07-2025,,João Silva,107,Jaqueta Esportiva,Vestuário,250.0,3.0,0.27,loja_fisica,São Paulo,SP,
904,04-09-2024,2.0,Maria Souza,101,Notebook X1,Eletrônicos,3500.0,6.0,0.15,loja_fisica,Rio de Janeiro,RJ,
905,21-04-2025,4.0,Ana Oliveira,104,Camisa Polo,Vestuário,120.0,8.0,0.05,loja_fisica,Salvador,BA,
906,09-12-2024,4.0,Ana Oliveira,102,Cafeteira 20L,Eletrodomésticos,600.0,3.0,0.05,loja_fisica,Salvador,BA,
907,29-08-2024,2.0,Maria Souza,108,Tablet T10,Eletrônicos,1500.0,8.0,0.07,loja_fisica,Rio de Janeiro,RJ,Laboriosam quaerat temporibus aspernatur officia deleniti cumque sed esse aut.
908,17-05-2025,2.0,Maria Souza,109,Liquidificador X,Eletrodomésticos,300.0,4.0,0.03,loja_fisica,Rio de Janeiro,RJ,
909,06-04-2025,2.0,Maria Souza,101,Notebook X1,Eletrônicos,3500.0,9.0,0.26,loja_fisica,Rio de Janeiro,RJ,
910,02-01-2025,,Carlos Pereira,106,Headset Gamer H1,Eletrônicos,450.0,9.0,0.11,loja_fisica,Curitiba,PR,
911,12-05-2025,2.0,Maria Souza,104,Camisa Polo,Vestuário,120.0,10.0,0.19,loja_fisica,Rio de Janeiro,RJ,Cum quas nulla cupiditate a magnam soluta culpa ab deserunt nulla dolorum asperiores ipsam fugiat.
912,02-05-2025,2.0,Maria Souza,103,Tênis Corrida,Calçados,350.0,10.0,0.13,loja_fisica,Rio de Janeiro,RJ,
913,04-05-2025,,,104,Camisa Polo,Vestuário,120.0,9.0,0.13,ecommerce,Vasconcelos da Mata,MS,
914,25-03-2025,,,101,Notebook X1,Eletrônicos,3500.0,9.0,0.08,ecommerce,Silva da Prata,SC,
915,01-10-2024,3.0,Carlos Pereira,110,Fone Bluetooth B1,Eletrônicos,200.0,4.0,0.1,loja_fisica,Curitiba,PR,
916,18-05-2025,,,110,Fone Bluetooth B1,Eletrônicos,200.0,8.0,0.14,ecommerce,Cunha da Serra,MS,Suscipit corrupti vero eos ipsa minima doloribus exercitationem officia fugit repellendus possimus quo aliquid.
917,20-09-2024,2.0,Maria Souza,108,Tablet T10,Eletrônicos,1500.0,6.0,0.03,loja_fisica,Rio de Janeiro,RJ,
918,26-12-2024,,Fernando Costa,101,Notebook X1,Eletrônicos,3500.0,5.0,0.08,loja_fisica,Belo Horizonte,MG,
919,18-09-2024,3.0,,106,Headset Gamer H1,Eletrônicos,450.0,7.0,0.09,loja_fisica,Curitiba,PR,
920,19-02-2025,4.0,Ana Oliveira,106,Headset Gamer H1,Eletrônicos,450.0,1.0,0.04,loja_fisica,Salvador,BA,
921,07-07-2025,3.0,Carlos Pereira,102,Cafeteira 20L,Eletrodomésticos,600.0,4.0,0.1,loja_fisica,Curitiba,PR,Cupiditate atque velit enim quaerat pariatur quasi totam blanditiis in in eum.
922,12-11-2024,5.0,Fernando Costa,110,Fone Bluetooth B1,Eletrônicos,200.0,9.0,0.18,loja_fisica,Belo Horizonte,MG,
923,03-05-2025,,,103,Tênis Corrida,Calçados,350.0,2.0,0.1,ecommerce,Nascimento,RS,
924,17-03-2025,,,103,Tênis Corrida,Calçados,350.0,7.0,0.09,ecommerce,da Paz,BA,
925,09-07-2025,5.0,Fernando Costa,110,Fone Bluetooth B1,Eletrônicos,200.0,3.0,0.1,loja_fisica,Belo Horizonte,MG,
926,27-09-2024,3.0,,109,Liquidificador X,Eletrodomésticos,300.0,6.0,0.24,loja_fisica,Curitiba,PR,Quibusdam nulla iusto ea est pariatur dolore tempora quam perferendis cum totam explicabo.
927,21-08-2024,3.0,Carlos Pereira,107,Jaqueta Esportiva,Vestuário,250.0,4.0,0.19,loja_fisica,Curitiba,PR,Quisquam quaerat repellendus expedita recusandae blanditiis repellendus nostrum optio vel sit rem quos nemo.
928,21-11-2024,1.0,João Silva,105,Smartphone A9,Eletrônicos,2800.0,1.0,0.13,loja_fisica,São Paulo,SP,
929,23-09-2024,4.0,Ana Oliveira,104,Camisa Polo,Vestuário,120.0,1.0,0.12,loja_fisica,Salvador,BA,
930,18-06-2025,4.0,Ana Oliveira,107,Jaqueta Esportiva,Vestuário,250.0,5.0,0.1,loja_fisica,Salvador,BA,
931,22-03-2025,,,104,Camisa Polo,Vestuário,120.0,2.0,0.05,ecommerce,Machado do Oeste,PE,Expedita repellendus non atque earum blanditiis id neque debitis doloremque animi quibusdam nemo nesciunt inventore porro alias recusandae accusantium molestias praesentium aut.
932,02-06-2025,5.0,Fernando Costa,108,Tablet T10,Eletrônicos,1500.0,1.0,0.16,loja_fisica,Belo Horizonte,MG,Dolorum aspernatur odit repudiandae rerum perspiciatis repellendus quidem expedita eligendi et iste cupiditate dolor in itaque similique aut odit nihil porro quasi numquam.
933,21-02-2025,2.0,Maria Souza,107,Jaqueta Esportiva,Vestuário,250.0,8.0,0.2,loja_fisica,Rio de Janeiro,RJ,Rerum qui quibusdam officia inventore odit similique fugiat tempore commodi occaecati.
934,11-07-2025,,,109,Liquidificador X,Eletrodomésticos,300.0,2.0,0.0,ecommerce,Lopes dos Dourados,AL,Occaecati repudiandae deserunt veniam tempore ducimus eius doloribus ab saepe.
935,21-05-2025,3.0,Carlos Pereira,104,Camisa Polo,Vestuário,120.0,2.0,0.16,loja_fisica,Curitiba,PR,Minima et quo eligendi omnis deleniti minus quos amet adipisci maxime atque.
936,04-09-2024,,,108,Tablet T10,Eletrônicos,1500.0,9.0,0.12,ecommerce,Pacheco,SC,
937,29-03-2025,3.0,Carlos Pereira,110,Fone Bluetooth B1,Eletrônicos,200.0,,0.25,loja_fisica,Curitiba,PR,Repellendus earum recusandae provident labore dolorem recusandae eum aliquid ipsum sequi rerum culpa quidem harum animi vitae nihil.
938,22-07-2025,5.0,Fernando Costa,104,Camisa Polo,Vestuário,120.0,1.0,0.27,loja_fisica,Belo Horizonte,MG,
939,01-02-2025,1.0,João Silva,102,Cafeteira 20L,Eletrodomésticos,600.0,10.0,0.14,loja_fisica,São Paulo,SP,
940,07-04-2025,,,106,Headset Gamer H1,Eletrônicos,450.0,9.0,0.09,ecommerce,Moura,SE,
941,08-02-2025,,,109,Liquidificador X,Eletrodomésticos,300.0,1.0,0.06,ecommerce,,,
942,24-04-2025,3.0,Carlos Pereira,108,Tablet T10,Eletrônicos,1500.0,9.0,,loja_fisica,Curitiba,PR,Voluptas tenetur nisi fuga quod non quidem debitis odio porro maxime ullam necessitatibus.
943,17-10-2024,3.0,Carlos Pereira,101,Notebook X1,Eletrônicos,3500.0,10.0,0.13,loja_fisica,Curitiba,PR,
944,18-12-2024,1.0,João Silva,105,Smartphone A9,Eletrônicos,2800.0,10.0,0.26,loja_fisica,São Paulo,SP,Saepe veniam odio sunt officia inventore placeat labore est facilis consectetur.
945,29-04-2025,,,103,Tênis Corrida,Calçados,350.0,1.0,0.08,ecommerce,da Mata da Praia,MS,
946,21-06-2025,1.0,João Silva,104,Camisa Polo,Vestuário,120.0,2.0,0.11,loja_fisica,São Paulo,SP,
947,28-11-2024,3.0,Carlos Pereira,103,Tênis Corrida,Calçados,350.0,2.0,0.17,loja_fisica,Curitiba,PR,Pariatur sint repellat officiis aperiam eos quam minima.
948,11-07-2025,5.0,Fernando Costa,110,Fone Bluetooth B1,Eletrônicos,200.0,1.0,0.03,loja_fisica,Belo Horizonte,MG,Sint earum voluptas eveniet error nobis officia cumque sunt aliquid necessitatibus impedit ea excepturi.
949,12-08-2024,5.0,Fernando Costa,105,Smartphone A9,Eletrônicos,2800.0,5.0,0.24,loja_fisica,Belo Horizonte,MG,
950,17-01-2025,5.0,Fernando Costa,105,Smartphone A9,Eletrônicos,2800.0,6.0,0.19,loja_fisica,Belo Horizonte,MG,Similique quibusdam porro eligendi consequuntur pariatur repudiandae totam optio omnis asperiores in.
951,28-10-2024,2.0,Maria Souza,104,Camisa Polo,Vestuário,120.0,7.0,0.04,loja_fisica,Rio de Janeiro,RJ,
952,09-03-2025,1.0,João Silva,110,Fone Bluetooth B1,Eletrônicos,200.0,6.0,0.11,loja_fisica,São Paulo,SP,
953,31-08-2024,5.0,Fernando Costa,107,Jaqueta Esportiva,Vestuário,250.0,7.0,0.05,loja_fisica,Belo Horizonte,MG,
954,25-11-2024,4.0,Ana Oliveira,105,Smartphone A9,Eletrônicos,2800.0,9.0,0.23,loja_fisica,Salvador,BA,
955,29-12-2024,,,107,Jaqueta Esportiva,Vestuário,250.0,2.0,0.11,ecommerce,Camargo de Costa,RO,
956,24-04-2025,2.0,Maria Souza,103,Tênis Corrida,Calçados,350.0,8.0,,loja_fisica,Rio de Janeiro,RJ,Esse quaerat similique magnam repellendus aperiam sit dolorum dolorem nulla autem numquam.
957,07-08-2024,2.0,Maria Souza,108,Tablet T10,Eletrônicos,1500.0,2.0,0.11,loja_fisica,Rio de Janeiro,RJ,
958,06-06-2025,3.0,Carlos Pereira,106,Headset Gamer H1,Eletrônicos,450.0,8.0,0.06,loja_fisica,Curitiba,PR,
959,31-08-2024,,,109,Liquidificador X,Eletrodomésticos,300.0,2.0,0.12,ecommerce,Fogaça,RN,Ratione necessitatibus deserunt sed explicabo error saepe voluptatum sapiente cum consectetur id.
960,28-06-2025,3.0,Carlos Pereira,106,Headset Gamer H1,Eletrônicos,450.0,6.0,0.12,loja_fisica,Curitiba,PR,
961,05-01-2025,1.0,João Silva,110,Fone Bluetooth B1,Eletrônicos,200.0,10.0,0.02,loja_fisica,São Paulo,SP,
962,18-10-2024,5.0,Fernando Costa,109,Liquidificador X,Eletrodomésticos,300.0,5.0,0.23,loja_fisica,Belo Horizonte,MG,At architecto alias libero soluta magni non ut consectetur.
963,19-07-2025,4.0,,109,Liquidificador X,Eletrodomésticos,300.0,5.0,0.26,loja_fisica,Salvador,BA,Optio eligendi modi omnis corrupti magnam.
964,07-05-2025,,Fernando Costa,105,Smartphone A9,Eletrônicos,2800.0,9.0,0.23,loja_fisica,Belo Horizonte,MG,Rerum odit blanditiis repellat iste impedit provident voluptate ea nulla quidem necessitatibus odio corrupti.
965,28-09-2024,2.0,Maria Souza,109,Liquidificador X,Eletrodomésticos,300.0,2.0,0.04,loja_fisica,Rio de Janeiro,RJ,Voluptatum reiciendis eveniet placeat unde necessitatibus voluptate suscipit nesciunt nam consequatur dolorum cum placeat nulla quia soluta iste quod.
966,04-03-2025,3.0,,109,Liquidificador X,Eletrodomésticos,300.0,10.0,0.08,loja_fisica,Curitiba,PR,Tempore ut dolore magnam ex provident porro consectetur fugit sed ut ipsa.
967,23-08-2024,,,108,Tablet T10,Eletrônicos,1500.0,8.0,0.1,ecommerce,Peixoto,SE,
968,17-11-2024,,,105,Smartphone A9,Eletrônicos,2800.0,7.0,0.11,ecommerce,Mendes da Mata,BA,Placeat placeat quia blanditiis quaerat eligendi illum debitis doloribus eos illum quidem.
969,02-08-2024,2.0,Maria Souza,110,Fone Bluetooth B1,Eletrônicos,200.0,10.0,0.19,loja_fisica,Rio de Janeiro,RJ,
970,27-02-2025,,,106,Headset Gamer H1,Eletrônicos,450.0,1.0,0.03,ecommerce,,,
971,25-12-2024,2.0,Maria Souza,109,Liquidificador X,Eletrodomésticos,300.0,7.0,0.03,loja_fisica,Rio de Janeiro,RJ,
972,10-04-2025,5.0,Fernando Costa,104,Camisa Polo,Vestuário,120.0,2.0,0.28,loja_fisica,Belo Horizonte,MG,
973,19-10-2024,,,107,Jaqueta Esportiva,Vestuário,250.0,7.0,0.12,ecommerce,Macedo de Pinto,PB,
974,27-05-2025,,,109,Liquidificador X,Eletrodomésticos,300.0,9.0,0.01,ecommerce,Rocha,RN,
975,15-07-2025,4.0,Ana Oliveira,110,Fone Bluetooth B1,Eletrônicos,200.0,9.0,,loja_fisica,Salvador,BA,
976,25-02-2025,5.0,Fernando Costa,104,Camisa Polo,Vestuário,120.0,8.0,0.23,loja_fisica,Belo Horizonte,MG,
977,11-05-2025,3.0,Carlos Pereira,109,Liquidificador X,Eletrodomésticos,300.0,5.0,0.17,loja_fisica,Curitiba,PR,Soluta dolor distinctio earum sed asperiores culpa veniam fugit eveniet earum neque illum nihil iure ducimus culpa eveniet.
978,23-11-2024,,,108,Tablet T10,Eletrônicos,1500.0,10.0,0.09,ecommerce,da Mota,PA,Repudiandae hic ad tempore quas numquam explicabo in ipsam.
979,26-11-2024,4.0,Ana Oliveira,103,Tênis Corrida,Calçados,350.0,3.0,0.29,loja_fisica,Salvador,BA,
980,11-06-2025,5.0,Fernando Costa,104,Camisa Polo,Vestuário,120.0,1.0,0.29,loja_fisica,Belo Horizonte,MG,
981,26-06-2025,2.0,Maria Souza,103,Tênis Corrida,Calçados,350.0,10.0,0.07,loja_fisica,Rio de Janeiro,RJ,Corrupti perferendis consectetur cupiditate assumenda esse ratione quos omnis consequatur quo dolore eos itaque vitae cupiditate.
982,03-10-2024,,Fernando Costa,103,Tênis Corrida,Calçados,350.0,3.0,0.08,loja_fisica,Belo Horizonte,MG,
983,28-02-2025,5.0,Fernando Costa,109,Liquidificador X,Eletrodomésticos,300.0,1.0,0.02,loja_fisica,Belo Horizonte,MG,
984,17-03-2025,1.0,João Silva,105,Smartphone A9,Eletrônicos,,2.0,0.11,loja_fisica,São Paulo,SP,Ipsum atque nobis voluptatibus saepe occaecati voluptates exercitationem itaque error.
985,16-07-2025,,,103,Tênis Corrida,Calçados,,9.0,0.15,ecommerce,Melo de Novaes,AL,
986,15-08-2024,,,108,Tablet T10,Eletrônicos,1500.0,6.0,0.11,ecommerce,,,
987,09-11-2024,4.0,Ana Oliveira,110,Fone Bluetooth B1,Eletrônicos,200.0,9.0,0.07,loja_fisica,Salvador,BA,
988,23-04-2025,,,104,Camisa Polo,Vestuário,120.0,5.0,,ecommerce,Campos de Minas,SC,
989,10-02-2025,4.0,Ana Oliveira,105,Smartphone A9,Eletrônicos,2800.0,4.0,0.18,loja_fisica,Salvador,BA,
990,06-12-2024,4.0,Ana Oliveira,107,Jaqueta Esportiva,Vestuário,250.0,6.0,0.01,loja_fisica,Salvador,BA,
991,07-06-2025,2.0,Maria Souza,106,Headset Gamer H1,Eletrônicos,450.0,7.0,0.18,loja_fisica,Rio de Janeiro,RJ,Voluptas eaque natus cumque mollitia quo dolores recusandae alias.
992,06-01-2025,4.0,,108,Tablet T10,Eletrônicos,1500.0,1.0,0.12,loja_fisica,Salvador,BA,
993,11-07-2025,3.0,Carlos Pereira,102,Cafeteira 20L,Eletrodomésticos,600.0,5.0,0.12,loja_fisica,Curitiba,PR,Ea provident maxime dignissimos assumenda hic fugit dolor corrupti.
994,29-12-2024,2.0,Maria Souza,103,Tênis Corrida,Calçados,350.0,5.0,0.11,loja_fisica,Rio de Janeiro,RJ,Vero alias eligendi corporis commodi dolore porro nobis optio iste harum nobis.
995,12-11-2024,2.0,Maria Souza,103,Tênis Corrida,Calçados,350.0,4.0,0.15,loja_fisica,Rio de Janeiro,RJ,Architecto deserunt aut vel commodi vero ea atque quos nisi praesentium eaque ducimus nemo sapiente.
996,31-05-2025,,Fernando Costa,108,Tablet T10,Eletrônicos,,6.0,,loja_fisica,Belo Horizonte,MG,
997,17-07-2025,3.0,Carlos Pereira,110,Fone Bluetooth B1,Eletrônicos,200.0,5.0,0.28,loja_fisica,Curitiba,PR,
998,07-09-2024,5.0,Fernando Costa,108,Tablet T10,Eletrônicos,1500.0,2.0,0.17,loja_fisica,Belo Horizonte,MG,
999,18-02-2025,4.0,Ana Oliveira,108,Tablet T10,Eletrônicos,1500.0,6.0,0.03,loja_fisica,Salvador,BA,In ea illo enim dicta quidem incidunt amet.
1000,04-04-2025,,,108,Tablet T10,Eletrônicos,1500.0,5.0,,ecommerce,Pastor,AC,
